frame,time_s,phase,board_x,board_y,board_z,gun_x,gun_y,gun_z,nozzle_x,nozzle_y,nozzle_z,robot_x,robot_y,robot_z,ground_target_x,ground_target_y,ground_column_index,ground_row,robot_yaw_deg,active_fastener_index,state,arm_pose,collision_active,contact_force_n,tool_pressure,nails_installed,board_grasped,tool_grasped,nailing_reference_time_s,nailing_reference_frame,robot_label
589,19.6333,nailing,-0.1,0.28,1.45,0.0,-0.62,1.59,0.0,-0.45999999999999996,1.34,-0.6,-0.32,0.04,-0.6,-0.32,1,upper,90.0,3,walk_to_fastener,ready,0,0.0,0.0,3,0,1,8.1333,244,AgiBot Genie G2 (official USD)
590,19.6667,nailing,-0.1,0.28,1.45,0.0,-0.62,1.59,0.0,-0.45999999999999996,1.34,-0.6,-0.32,0.04,-0.6,-0.32,1,upper,90.0,3,walk_to_fastener,ready,0,0.0,0.0,3,0,1,8.1667,245,AgiBot Genie G2 (official USD)
591,19.7,nailing,-0.1,0.28,1.45,0.0,-0.62,1.59,0.0,-0.45999999999999996,1.34,-0.6,-0.32,0.04,-0.6,-0.32,1,upper,90.0,3,walk_to_fastener,ready,0,0.0,0.0,3,0,1,8.2,246,AgiBot Genie G2 (official USD)
592,19.7333,nailing,-0.1,0.28,1.45,0.0,-0.62,1.59,0.0,-0.45999999999999996,1.34,-0.6,-0.32,0.04,-0.6,-0.32,1,upper,90.0,3,align_tool,ready,0,0.0,0.0,3,0,1,8.2333,247,AgiBot Genie G2 (official USD)
593,19.7667,nailing,-0.1,0.28,1.45,0.0,-0.62,1.59,0.0,-0.45999999999999996,1.34,-0.6,-0.32,0.04,-0.6,-0.32,1,upper,90.0,3,align_tool,ready,0,0.0,0.0,3,0,1,8.2667,248,AgiBot Genie G2 (official USD)
594,19.8,nailing,-0.1,0.28,1.45,0.0,-0.62,1.59,0.0,-0.45999999999999996,1.34,-0.6,-0.32,0.04,-0.6,-0.32,1,upper,90.0,3,align_tool,ready,0,0.0,0.0,3,0,1,8.3,249,AgiBot Genie G2 (official USD)
595,19.8333,nailing,-0.1,0.28,1.45,0.0,-0.62,1.59,0.0,-0.45999999999999996,1.34,-0.6,-0.32,0.04,-0.6,-0.32,1,upper,90.0,3,align_tool,ready,0,0.0,0.0,3,0,1,8.3333,250,AgiBot Genie G2 (official USD)
596,19.8667,nailing,-0.1,0.28,1.45,0.0,-0.62,1.59,0.0,-0.45999999999999996,1.34,-0.6,-0.32,0.04,-0.6,-0.32,1,upper,90.0,3,align_tool,ready,0,0.0,0.0,3,0,1,8.3667,251,AgiBot Genie G2 (official USD)
597,19.9,nailing,-0.1,0.28,1.45,0.0,-0.62,1.59,0.0,-0.45999999999999996,1.34,-0.6,-0.32,0.04,-0.6,-0.32,1,upper,90.0,3,align_tool,ready,0,0.0,0.0,3,0,1,8.4,252,AgiBot Genie G2 (official USD)
598,19.9333,nailing,-0.1,0.28,1.45,0.0,-0.62,1.59,0.0,-0.45999999999999996,1.34,-0.6,-0.32,0.04,-0.6,-0.32,1,upper,90.0,3,align_tool,ready,0,0.0,0.0,3,0,1,8.4333,253,AgiBot Genie G2 (official USD)
599,19.9667,nailing,-0.1,0.28,1.45,0.0,-0.6182846793552815,1.5911586934156376,0.0,-0.4582846793552815,1.3411586934156376,-0.6,-0.32,0.04,-0.6,-0.32,1,upper,90.0,3,move_to_fastener,working_3,0,0.0,0.25,3,0,1,8.4667,254,AgiBot Genie G2 (official USD)
600,20.0,nailing,-0.1,0.28,1.45,0.0,-0.6051446759259259,1.6000347222222224,0.0,-0.4451446759259259,1.3500347222222224,-0.6,-0.32,0.04,-0.6,-0.32,1,upper,90.0,3,move_to_fastener,working_3,0,0.0,0.25,3,0,1,8.5,255,AgiBot Genie G2 (official USD)
601,20.0333,nailing,-0.1,0.28,1.45,0.0,-0.5803534379286679,1.616781121399178,0.0,-0.42035343792866786,1.366781121399178,-0.6,-0.32,0.04,-0.6,-0.32,1,upper,90.0,3,move_to_fastener,working_3,0,0.0,0.25,3,0,1,8.5333,256,AgiBot Genie G2 (official USD)
602,20.0667,nailing,-0.1,0.28,1.45,0.0,-0.5454644633058987,1.6403485082304525,0.0,-0.3854644633058987,1.3903485082304525,-0.6,-0.32,0.04,-0.6,-0.32,1,upper,90.0,3,move_to_fastener,working_3,0,0.0,0.25,3,0,1,8.5667,257,AgiBot Genie G2 (official USD)
603,20.1,nailing,-0.1,0.28,1.45,0.0,-0.502031249999998,1.6696875000000013,0.0,-0.342031249999998,1.4196875000000013,-0.6,-0.32,0.04,-0.6,-0.32,1,upper,90.0,3,move_to_fastener,working_3,0,0.0,0.25,3,0,1,8.6,258,AgiBot Genie G2 (official USD)
604,20.1333,nailing,-0.1,0.28,1.45,0.0,-0.4516072959533615,1.703748713991769,0.0,-0.29160729595336154,1.453748713991769,-0.6,-0.32,0.04,-0.6,-0.32,1,upper,90.0,3,move_to_fastener,working_3,0,0.0,0.25,3,0,1,8.6333,259,AgiBot Genie G2 (official USD)
605,20.1667,nailing,-0.1,0.28,1.45,0.0,-0.39574609910836567,1.7414827674897133,0.0,-0.23574609910836566,1.4914827674897133,-0.6,-0.32,0.04,-0.6,-0.32,1,upper,90.0,3,move_to_fastener,working_3,0,0.0,0.25,3,0,1,8.6667,260,AgiBot Genie G2 (official USD)
606,20.2,nailing,-0.1,0.28,1.45,0.0,-0.3360011574074088,1.7818402777777769,0.0,-0.17600115740740882,1.5318402777777769,-0.6,-0.32,0.04,-0.6,-0.32,1,upper,90.0,3,move_to_fastener,working_3,0,0.0,0.25,3,0,1,8.7,261,AgiBot Genie G2 (official USD)
607,20.2333,nailing,-0.1,0.28,1.45,0.0,-0.273925968792865,1.823771862139919,0.0,-0.11392596879286501,1.573771862139919,-0.6,-0.32,0.04,-0.6,-0.32,1,upper,90.0,3,move_to_fastener,working_3,0,0.0,0.25,3,0,1,8.7333,262,AgiBot Genie G2 (official USD)
608,20.2667,nailing,-0.1,0.28,1.45,0.0,-0.21107403120713492,1.8662281378600811,0.0,-0.05107403120713491,1.6162281378600811,-0.6,-0.32,0.04,-0.6,-0.32,1,upper,90.0,3,move_to_fastener,working_3,0,0.0,0.25,3,0,1,8.7667,263,AgiBot Genie G2 (official USD)
609,20.3,nailing,-0.1,0.28,1.45,0.0,-0.14899884259259144,1.908159722222223,0.0,0.011001157407408563,1.658159722222223,-0.6,-0.32,0.04,-0.6,-0.32,1,upper,90.0,3,move_to_fastener,working_3,0,0.0,0.25,3,0,1,8.8,264,AgiBot Genie G2 (official USD)
610,20.3333,nailing,-0.1,0.28,1.45,0.0,-0.08925390089163432,1.9485172325102869,0.0,0.07074609910836568,1.6985172325102869,-0.6,-0.32,0.04,-0.6,-0.32,1,upper,90.0,3,move_to_fastener,working_3,0,0.0,0.25,3,0,1,8.8333,265,AgiBot Genie G2 (official USD)
611,20.3667,nailing,-0.1,0.28,1.45,0.0,-0.03339270404663852,1.986251286008231,0.0,0.12660729595336148,1.736251286008231,-0.6,-0.32,0.04,-0.6,-0.32,1,upper,90.0,3,move_to_fastener,working_3,0,0.0,0.25,3,0,1,8.8667,266,AgiBot Genie G2 (official USD)
612,20.4,nailing,-0.1,0.28,1.45,0.0,0.017031249999997944,2.020312499999999,0.0,0.17703124999999795,1.7703124999999988,-0.6,-0.32,0.04,-0.6,-0.32,1,upper,90.0,3,move_to_fastener,working_3,0,0.0,0.25,3,0,1,8.9,267,AgiBot Genie G2 (official USD)
613,20.4333,nailing,-0.1,0.28,1.45,0.0,0.06046446330589894,2.0496514917695476,0.0,0.22046446330589894,1.7996514917695476,-0.6,-0.32,0.04,-0.6,-0.32,1,upper,90.0,3,move_to_fastener,working_3,0,0.0,0.25,3,0,1,8.9333,268,AgiBot Genie G2 (official USD)
614,20.4667,nailing,-0.1,0.28,1.45,0.0,0.09535343792866802,2.073218878600822,0.0,0.25535343792866805,1.823218878600822,-0.6,-0.32,0.04,-0.6,-0.32,1,upper,90.0,3,move_to_fastener,working_3,0,0.0,0.25,3,0,1,8.9667,269,AgiBot Genie G2 (official USD)
615,20.5,nailing,-0.1,0.28,1.45,0.0,0.12014467592592593,2.089965277777778,0.0,0.28014467592592596,1.839965277777778,-0.6,-0.32,0.04,-0.6,-0.32,1,upper,90.0,3,move_to_fastener,working_3,0,0.0,0.25,3,0,1,9.0,270,AgiBot Genie G2 (official USD)
616,20.5333,nailing,-0.1,0.28,1.45,0.0,0.13328467935528154,2.0988413065843625,0.0,0.2932846793552816,1.8488413065843625,-0.6,-0.32,0.04,-0.6,-0.32,1,upper,90.0,3,move_to_fastener,working_3,0,0.0,0.25,3,0,1,9.0333,271,AgiBot Genie G2 (official USD)
617,20.5667,nailing,-0.1,0.28,1.45,0.0,0.135,2.1,0.0,0.29500000000000004,1.85,-0.6,-0.32,0.04,-0.6,-0.32,1,upper,90.0,3,press_fastener,press_3,1,120.0,1.0,3,0,1,9.0667,272,AgiBot Genie G2 (official USD)
618,20.6,nailing,-0.1,0.28,1.45,0.0,0.135,2.1,0.0,0.29500000000000004,1.85,-0.6,-0.32,0.04,-0.6,-0.32,1,upper,90.0,3,press_fastener,press_3,1,120.0,1.0,3,0,1,9.1,273,AgiBot Genie G2 (official USD)
619,20.6333,nailing,-0.1,0.28,1.45,0.0,0.135,2.1,0.0,0.29500000000000004,1.85,-0.6,-0.32,0.04,-0.6,-0.32,1,upper,90.0,3,press_fastener,press_3,1,120.0,1.0,3,0,1,9.1333,274,AgiBot Genie G2 (official USD)
620,20.6667,nailing,-0.1,0.28,1.45,0.0,0.135,2.1,0.0,0.29500000000000004,1.85,-0.6,-0.32,0.04,-0.6,-0.32,1,upper,90.0,3,press_fastener,press_3,1,120.0,1.0,3,0,1,9.1667,275,AgiBot Genie G2 (official USD)
621,20.7,nailing,-0.1,0.28,1.45,0.0,0.135,2.1,0.0,0.29500000000000004,1.85,-0.6,-0.32,0.04,-0.6,-0.32,1,upper,90.0,3,press_fastener,press_3,1,120.0,1.0,3,0,1,9.2,276,AgiBot Genie G2 (official USD)
622,20.7333,nailing,-0.1,0.28,1.45,0.0,0.135,2.1,0.0,0.29500000000000004,1.85,-0.6,-0.32,0.04,-0.6,-0.32,1,upper,90.0,3,press_fastener,press_3,1,120.0,1.0,3,0,1,9.2333,277,AgiBot Genie G2 (official USD)
623,20.7667,nailing,-0.1,0.28,1.45,0.0,0.135,2.1,0.0,0.29500000000000004,1.85,-0.6,-0.32,0.04,-0.6,-0.32,1,upper,90.0,3,press_fastener,press_3,1,120.0,1.0,3,0,1,9.2667,278,AgiBot Genie G2 (official USD)
624,20.8,nailing,-0.1,0.28,1.45,0.0,0.135,2.1,0.0,0.29500000000000004,1.85,-0.6,-0.32,0.04,-0.6,-0.32,1,upper,90.0,3,hold_fastener,working_3,1,120.0,1.0,4,0,1,9.3,279,AgiBot Genie G2 (official USD)
625,20.8333,nailing,-0.1,0.28,1.45,0.0,0.135,2.1,0.0,0.29500000000000004,1.85,-0.6,-0.32,0.04,-0.6,-0.32,1,upper,90.0,3,hold_fastener,working_3,1,120.0,1.0,4,0,1,9.3333,280,AgiBot Genie G2 (official USD)
626,20.8667,nailing,-0.1,0.28,1.45,0.0,0.135,2.1,0.0,0.29500000000000004,1.85,-0.6,-0.32,0.04,-0.6,-0.32,1,upper,90.0,3,hold_fastener,working_3,1,120.0,1.0,4,0,1,9.3667,281,AgiBot Genie G2 (official USD)
627,20.9,nailing,-0.1,0.28,1.45,0.0,0.135,2.1,0.0,0.29500000000000004,1.85,-0.6,-0.32,0.04,-0.6,-0.32,1,upper,90.0,3,hold_fastener,working_3,1,120.0,1.0,4,0,1,9.4,282,AgiBot Genie G2 (official USD)
628,20.9333,nailing,-0.1,0.28,1.45,0.0,0.135,2.1,0.0,0.29500000000000004,1.85,-0.6,-0.32,0.04,-0.6,-0.32,1,upper,90.0,3,hold_fastener,working_3,1,120.0,1.0,4,0,1,9.4333,283,AgiBot Genie G2 (official USD)
629,20.9667,nailing,-0.1,0.28,1.45,0.0,0.135,2.1,0.0,0.29500000000000004,1.85,-0.6,-0.32,0.04,-0.6,-0.32,1,upper,90.0,3,hold_fastener,working_3,1,120.0,1.0,4,0,1,9.4667,284,AgiBot Genie G2 (official USD)
630,21.0,nailing,-0.1,0.28,1.45,0.0,0.135,2.1,0.0,0.29500000000000004,1.85,-0.6,-0.32,0.04,-0.6,-0.32,1,upper,90.0,3,hold_fastener,working_3,1,120.0,1.0,4,0,1,9.5,285,AgiBot Genie G2 (official USD)
631,21.0333,nailing,-0.1,0.28,1.45,0.0,0.135,2.1,0.0,0.29500000000000004,1.85,-0.6,-0.32,0.04,-0.6,-0.32,1,upper,90.0,3,hold_fastener,working_3,1,120.0,1.0,4,0,1,9.5333,286,AgiBot Genie G2 (official USD)
632,21.0667,nailing,-0.1,0.28,1.45,0.0,0.135,2.1,0.0,0.29500000000000004,1.85,-0.6,-0.32,0.04,-0.6,-0.32,1,upper,90.0,3,hold_fastener,working_3,1,120.0,1.0,4,0,1,9.5667,287,AgiBot Genie G2 (official USD)
633,21.1,nailing,-0.1,0.28,1.45,0.0,0.135,2.1,0.0,0.29500000000000004,1.85,-0.6,-0.32,0.04,-0.6,-0.32,1,upper,90.0,3,hold_fastener,working_3,1,120.0,1.0,4,0,1,9.6,288,AgiBot Genie G2 (official USD)
634,21.1333,nailing,-0.1,0.28,1.45,0.0,0.135,2.1,0.0,0.29500000000000004,1.85,-0.6,-0.32,0.04,-0.6,-0.32,1,upper,90.0,3,hold_fastener,working_3,1,120.0,1.0,4,0,1,9.6333,289,AgiBot Genie G2 (official USD)
635,21.1667,nailing,-0.1,0.28,1.45,0.0,0.135,2.1,0.0,0.29500000000000004,1.85,-0.6,-0.32,0.04,-0.6,-0.32,1,upper,90.0,3,hold_fastener,working_3,1,120.0,1.0,4,0,1,9.6667,290,AgiBot Genie G2 (official USD)
636,21.2,nailing,-0.1,0.28,1.45,0.0,0.135,2.1,0.0,0.29500000000000004,1.85,-0.6,-0.32,0.04,-0.6,-0.32,1,upper,90.0,3,hold_fastener,working_3,1,120.0,1.0,4,0,1,9.7,291,AgiBot Genie G2 (official USD)
637,21.2333,nailing,-0.1,0.28,1.45,0.0,0.135,2.1,0.0,0.29500000000000004,1.85,-0.6,-0.32,0.04,-0.6,-0.32,1,upper,90.0,3,hold_fastener,working_3,1,120.0,1.0,4,0,1,9.7333,292,AgiBot Genie G2 (official USD)
638,21.2667,nailing,-0.1,0.28,1.45,0.0,0.135,2.1,0.0,0.29500000000000004,1.85,-0.6,-0.32,0.04,-0.6,-0.32,1,upper,90.0,3,hold_fastener,working_3,1,120.0,1.0,4,0,1,9.7667,293,AgiBot Genie G2 (official USD)
639,21.3,nailing,-0.1,0.28,1.45,0.0,0.135,2.1,0.0,0.29500000000000004,1.85,-0.6,-0.32,0.04,-0.6,-0.32,1,upper,90.0,3,hold_fastener,working_3,1,120.0,1.0,4,0,1,9.8,294,AgiBot Genie G2 (official USD)
640,21.3333,nailing,-0.1,0.28,1.45,0.0,0.135,2.1,0.0,0.29500000000000004,1.85,-0.6,-0.32,0.04,-0.6,-0.32,1,upper,90.0,3,hold_fastener,working_3,1,120.0,1.0,4,0,1,9.8333,295,AgiBot Genie G2 (official USD)
641,21.3667,nailing,-0.1,0.28,1.45,0.0,0.135,2.1,0.0,0.29500000000000004,1.85,-0.6,-0.32,0.04,-0.6,-0.32,1,upper,90.0,3,hold_fastener,working_3,1,120.0,1.0,4,0,1,9.8667,296,AgiBot Genie G2 (official USD)
642,21.4,nailing,-0.1,0.28,1.45,0.0,0.135,2.1,0.0,0.29500000000000004,1.85,-0.6,-0.32,0.04,-0.6,-0.32,1,upper,90.0,3,hold_fastener,working_3,1,120.0,1.0,4,0,1,9.9,297,AgiBot Genie G2 (official USD)
643,21.4333,nailing,-0.1,0.28,1.45,0.0,0.135,2.1,0.0,0.29500000000000004,1.85,-0.6,-0.32,0.04,-0.6,-0.32,1,upper,90.0,3,hold_fastener,working_3,1,120.0,1.0,4,0,1,9.9333,298,AgiBot Genie G2 (official USD)
644,21.4667,nailing,-0.1,0.28,1.45,0.0,0.135,2.1,0.0,0.29500000000000004,1.85,-0.6,-0.32,0.04,-0.6,-0.32,1,upper,90.0,3,hold_fastener,working_3,1,120.0,1.0,4,0,1,9.9667,299,AgiBot Genie G2 (official USD)
645,21.5,nailing,-0.1,0.28,1.45,0.0,-0.62,1.59,0.0,-0.45999999999999996,1.34,-0.6,-0.32,0.04,0.6,-0.32,2,lower,90.0,4,walk_to_fastener,ready,0,0.0,0.0,4,0,1,10.0,300,AgiBot Genie G2 (official USD)
646,21.5333,nailing,-0.1,0.28,1.45,0.007904114026563769,-0.62,1.59,0.007904114026563769,-0.45999999999999996,1.34,-0.5920958859734362,-0.32,0.04,0.6,-0.32,2,lower,90.0,4,walk_to_fastener,ready,0,0.0,0.0,4,0,1,10.0333,301,AgiBot Genie G2 (official USD)
647,21.5667,nailing,-0.1,0.28,1.45,0.03057985098801408,-0.62,1.59,0.03057985098801408,-0.45999999999999996,1.34,-0.5694201490119859,-0.32,0.04,0.6,-0.32,2,lower,90.0,4,walk_to_fastener,ready,0,0.0,0.0,4,0,1,10.0667,302,AgiBot Genie G2 (official USD)
648,21.6,nailing,-0.1,0.28,1.45,0.06647230320699882,-0.62,1.59,0.06647230320699882,-0.45999999999999996,1.34,-0.5335276967930012,-0.32,0.04,0.6,-0.32,2,lower,90.0,4,walk_to_fastener,ready,0,0.0,0.0,4,0,1,10.1,303,AgiBot Genie G2 (official USD)
649,21.6333,nailing,-0.1,0.28,1.45,0.11402656300615405,-0.62,1.59,0.11402656300615405,-0.45999999999999996,1.34,-0.48597343699384593,-0.32,0.04,0.6,-0.32,2,lower,90.0,4,walk_to_fastener,ready,0,0.0,0.0,4,0,1,10.1333,304,AgiBot Genie G2 (official USD)
650,21.6667,nailing,-0.1,0.28,1.45,0.17168772270813304,-0.62,1.59,0.17168772270813304,-0.45999999999999996,1.34,-0.42831227729186694,-0.32,0.04,0.6,-0.32,2,lower,90.0,4,walk_to_fastener,ready,0,0.0,0.0,4,0,1,10.1667,305,AgiBot Genie G2 (official USD)
651,21.7,nailing,-0.1,0.28,1.45,0.23790087463556692,-0.62,1.59,0.23790087463556692,-0.45999999999999996,1.34,-0.36209912536443306,-0.32,0.04,0.6,-0.32,2,lower,90.0,4,walk_to_fastener,ready,0,0.0,0.0,4,0,1,10.2,306,AgiBot Genie G2 (official USD)
652,21.7333,nailing,-0.1,0.28,1.45,0.3111111111111132,-0.62,1.59,0.3111111111111132,-0.45999999999999996,1.34,-0.28888888888888675,-0.32,0.04,0.6,-0.32,2,lower,90.0,4,walk_to_fastener,ready,0,0.0,0.0,4,0,1,10.2333,307,AgiBot Genie G2 (official USD)
653,21.7667,nailing,-0.1,0.28,1.45,0.38976352445739954,-0.62,1.59,0.38976352445739954,-0.45999999999999996,1.34,-0.21023647554260044,-0.32,0.04,0.6,-0.32,2,lower,90.0,4,walk_to_fastener,ready,0,0.0,0.0,4,0,1,10.2667,308,AgiBot Genie G2 (official USD)
654,21.8,nailing,-0.1,0.28,1.45,0.4723032069970863,-0.62,1.59,0.4723032069970863,-0.45999999999999996,1.34,-0.1276967930029137,-0.32,0.04,0.6,-0.32,2,lower,90.0,4,walk_to_fastener,ready,0,0.0,0.0,4,0,1,10.3,309,AgiBot Genie G2 (official USD)
655,21.8333,nailing,-0.1,0.28,1.45,0.5571752510527989,-0.62,1.59,0.5571752510527989,-0.45999999999999996,1.34,-0.04282474894720112,-0.32,0.04,0.6,-0.32,2,lower,90.0,4,walk_to_fastener,ready,0,0.0,0.0,4,0,1,10.3333,310,AgiBot Genie G2 (official USD)
656,21.8667,nailing,-0.1,0.28,1.45,0.6428247489471991,-0.62,1.59,0.6428247489471991,-0.45999999999999996,1.34,0.04282474894719912,-0.32,0.04,0.6,-0.32,2,lower,90.0,4,walk_to_fastener,ready,0,0.0,0.0,4,0,1,10.3667,311,AgiBot Genie G2 (official USD)
657,21.9,nailing,-0.1,0.28,1.45,0.7276967930029116,-0.62,1.59,0.7276967930029116,-0.45999999999999996,1.34,0.1276967930029116,-0.32,0.04,0.6,-0.32,2,lower,90.0,4,walk_to_fastener,ready,0,0.0,0.0,4,0,1,10.4,312,AgiBot Genie G2 (official USD)
658,21.9333,nailing,-0.1,0.28,1.45,0.8102364755425984,-0.62,1.59,0.8102364755425984,-0.45999999999999996,1.34,0.2102364755425984,-0.32,0.04,0.6,-0.32,2,lower,90.0,4,walk_to_fastener,ready,0,0.0,0.0,4,0,1,10.4333,313,AgiBot Genie G2 (official USD)
659,21.9667,nailing,-0.1,0.28,1.45,0.8888888888888851,-0.62,1.59,0.8888888888888851,-0.45999999999999996,1.34,0.2888888888888851,-0.32,0.04,0.6,-0.32,2,lower,90.0,4,walk_to_fastener,ready,0,0.0,0.0,4,0,1,10.4667,314,AgiBot Genie G2 (official USD)
660,22.0,nailing,-0.1,0.28,1.45,0.9620991253644314,-0.62,1.59,0.9620991253644314,-0.45999999999999996,1.34,0.36209912536443145,-0.32,0.04,0.6,-0.32,2,lower,90.0,4,walk_to_fastener,ready,0,0.0,0.0,4,0,1,10.5,315,AgiBot Genie G2 (official USD)
661,22.0333,nailing,-0.1,0.28,1.45,1.028312277291872,-0.62,1.59,1.028312277291872,-0.45999999999999996,1.34,0.42831227729187205,-0.32,0.04,0.6,-0.32,2,lower,90.0,4,walk_to_fastener,ready,0,0.0,0.0,4,0,1,10.5333,316,AgiBot Genie G2 (official USD)
662,22.0667,nailing,-0.1,0.28,1.45,1.0859734369938447,-0.62,1.59,1.0859734369938447,-0.45999999999999996,1.34,0.48597343699384477,-0.32,0.04,0.6,-0.32,2,lower,90.0,4,walk_to_fastener,ready,0,0.0,0.0,4,0,1,10.5667,317,AgiBot Genie G2 (official USD)
663,22.1,nailing,-0.1,0.28,1.45,1.1335276967930046,-0.62,1.59,1.1335276967930046,-0.45999999999999996,1.34,0.5335276967930046,-0.32,0.04,0.6,-0.32,2,lower,90.0,4,walk_to_fastener,ready,0,0.0,0.0,4,0,1,10.6,318,AgiBot Genie G2 (official USD)
664,22.1333,nailing,-0.1,0.28,1.45,1.1694201490119853,-0.62,1.59,1.1694201490119853,-0.45999999999999996,1.34,0.5694201490119853,-0.32,0.04,0.6,-0.32,2,lower,90.0,4,walk_to_fastener,ready,0,0.0,0.0,4,0,1,10.6333,319,AgiBot Genie G2 (official USD)
665,22.1667,nailing,-0.1,0.28,1.45,1.1920958859734376,-0.62,1.59,1.1920958859734376,-0.45999999999999996,1.34,0.5920958859734377,-0.32,0.04,0.6,-0.32,2,lower,90.0,4,walk_to_fastener,ready,0,0.0,0.0,4,0,1,10.6667,320,AgiBot Genie G2 (official USD)
666,22.2,nailing,-0.1,0.28,1.45,1.2,-0.62,1.59,1.2,-0.45999999999999996,1.34,0.6,-0.32,0.04,0.6,-0.32,2,lower,90.0,4,walk_to_fastener,ready,0,0.0,0.0,4,0,1,10.7,321,AgiBot Genie G2 (official USD)
667,22.2333,nailing,-0.1,0.28,1.45,1.2,-0.62,1.59,1.2,-0.45999999999999996,1.34,0.6,-0.32,0.04,0.6,-0.32,2,lower,90.0,4,align_tool,ready,0,0.0,0.0,4,0,1,10.7333,322,AgiBot Genie G2 (official USD)
668,22.2667,nailing,-0.1,0.28,1.45,1.2,-0.62,1.59,1.2,-0.45999999999999996,1.34,0.6,-0.32,0.04,0.6,-0.32,2,lower,90.0,4,align_tool,ready,0,0.0,0.0,4,0,1,10.7667,323,AgiBot Genie G2 (official USD)
669,22.3,nailing,-0.1,0.28,1.45,1.2,-0.62,1.59,1.2,-0.45999999999999996,1.34,0.6,-0.32,0.04,0.6,-0.32,2,lower,90.0,4,align_tool,ready,0,0.0,0.0,4,0,1,10.8,324,AgiBot Genie G2 (official USD)
670,22.3333,nailing,-0.1,0.28,1.45,1.2,-0.62,1.59,1.2,-0.45999999999999996,1.34,0.6,-0.32,0.04,0.6,-0.32,2,lower,90.0,4,align_tool,ready,0,0.0,0.0,4,0,1,10.8333,325,AgiBot Genie G2 (official USD)
671,22.3667,nailing,-0.1,0.28,1.45,1.2,-0.62,1.59,1.2,-0.45999999999999996,1.34,0.6,-0.32,0.04,0.6,-0.32,2,lower,90.0,4,align_tool,ready,0,0.0,0.0,4,0,1,10.8667,326,AgiBot Genie G2 (official USD)
672,22.4,nailing,-0.1,0.28,1.45,1.2,-0.62,1.59,1.2,-0.45999999999999996,1.34,0.6,-0.32,0.04,0.6,-0.32,2,lower,90.0,4,align_tool,ready,0,0.0,0.0,4,0,1,10.9,327,AgiBot Genie G2 (official USD)
673,22.4333,nailing,-0.1,0.28,1.45,1.2,-0.62,1.59,1.2,-0.45999999999999996,1.34,0.6,-0.32,0.04,0.6,-0.32,2,lower,90.0,4,align_tool,ready,0,0.0,0.0,4,0,1,10.9333,328,AgiBot Genie G2 (official USD)
674,22.4667,nailing,-0.1,0.28,1.45,1.2,-0.6182846793552815,1.5895683299039782,1.2,-0.4582846793552815,1.3395683299039782,0.6,-0.32,0.04,0.6,-0.32,2,lower,90.0,4,move_to_fastener,working_4,0,0.0,0.25,4,0,1,10.9667,329,AgiBot Genie G2 (official USD)
675,22.5,nailing,-0.1,0.28,1.45,1.2,-0.6051446759259259,1.5862615740740742,1.2,-0.4451446759259259,1.3362615740740742,0.6,-0.32,0.04,0.6,-0.32,2,lower,90.0,4,move_to_fastener,working_4,0,0.0,0.25,4,0,1,11.0,330,AgiBot Genie G2 (official USD)
676,22.5333,nailing,-0.1,0.28,1.45,1.2,-0.5803534379286679,1.5800227194787377,1.2,-0.42035343792866786,1.3300227194787377,0.6,-0.32,0.04,0.6,-0.32,2,lower,90.0,4,move_to_fastener,working_4,0,0.0,0.25,4,0,1,11.0333,331,AgiBot Genie G2 (official USD)
677,22.5667,nailing,-0.1,0.28,1.45,1.2,-0.5454644633058987,1.5712427126200275,1.2,-0.3854644633058987,1.3212427126200275,0.6,-0.32,0.04,0.6,-0.32,2,lower,90.0,4,move_to_fastener,working_4,0,0.0,0.25,4,0,1,11.0667,332,AgiBot Genie G2 (official USD)
678,22.6,nailing,-0.1,0.28,1.45,1.2,-0.502031249999998,1.5603124999999995,1.2,-0.342031249999998,1.3103124999999995,0.6,-0.32,0.04,0.6,-0.32,2,lower,90.0,4,move_to_fastener,working_4,0,0.0,0.25,4,0,1,11.1,333,AgiBot Genie G2 (official USD)
679,22.6333,nailing,-0.1,0.28,1.45,1.2,-0.4516072959533615,1.5476230281207135,1.2,-0.29160729595336154,1.2976230281207135,0.6,-0.32,0.04,0.6,-0.32,2,lower,90.0,4,move_to_fastener,working_4,0,0.0,0.25,4,0,1,11.1333,334,AgiBot Genie G2 (official USD)
680,22.6667,nailing,-0.1,0.28,1.45,1.2,-0.39574609910836567,1.5335652434842244,1.2,-0.23574609910836566,1.2835652434842244,0.6,-0.32,0.04,0.6,-0.32,2,lower,90.0,4,move_to_fastener,working_4,0,0.0,0.25,4,0,1,11.1667,335,AgiBot Genie G2 (official USD)
681,22.7,nailing,-0.1,0.28,1.45,1.2,-0.3360011574074088,1.5185300925925929,1.2,-0.17600115740740882,1.2685300925925929,0.6,-0.32,0.04,0.6,-0.32,2,lower,90.0,4,move_to_fastener,working_4,0,0.0,0.25,4,0,1,11.2,336,AgiBot Genie G2 (official USD)
682,22.7333,nailing,-0.1,0.28,1.45,1.2,-0.273925968792865,1.5029085219478733,1.2,-0.11392596879286501,1.2529085219478733,0.6,-0.32,0.04,0.6,-0.32,2,lower,90.0,4,move_to_fastener,working_4,0,0.0,0.25,4,0,1,11.2333,337,AgiBot Genie G2 (official USD)
