frame,time_s,board_x,board_y,board_z,gun_x,gun_y,gun_z,nozzle_x,nozzle_y,nozzle_z,robot_x,robot_y,robot_z,ground_target_x,ground_target_y,ground_column_index,ground_row,robot_yaw_deg,active_fastener_index,state,arm_pose,collision_active,contact_force_n,tool_pressure,nails_installed,tool_grasped,robot_label
358,11.9333,-0.1,0.28,1.45,0.0,0.135,1.4,0.0,0.29500000000000004,1.15,-0.6,-0.32,0.04,-0.6,-0.32,1,lower,90.0,2,hold_fastener,working_2,1,120.0,1.0,3,1,AgiBot Genie G2 (official USD)
359,11.9667,-0.1,0.28,1.45,0.0,0.135,1.4,0.0,0.29500000000000004,1.15,-0.6,-0.32,0.04,-0.6,-0.32,1,lower,90.0,2,hold_fastener,working_2,1,120.0,1.0,3,1,AgiBot Genie G2 (official USD)
360,12.0,-0.1,0.28,1.45,0.0,0.135,1.4,0.0,0.29500000000000004,1.15,-0.6,-0.32,0.04,-0.6,-0.32,1,lower,90.0,2,hold_fastener,working_2,1,120.0,1.0,3,1,AgiBot Genie G2 (official USD)
361,12.0333,-0.1,0.28,1.45,0.0,0.135,1.4,0.0,0.29500000000000004,1.15,-0.6,-0.32,0.04,-0.6,-0.32,1,lower,90.0,2,hold_fastener,working_2,1,120.0,1.0,3,1,AgiBot Genie G2 (official USD)
362,12.0667,-0.1,0.28,1.45,0.0,0.135,1.4,0.0,0.29500000000000004,1.15,-0.6,-0.32,0.04,-0.6,-0.32,1,lower,90.0,2,hold_fastener,working_2,1,120.0,1.0,3,1,AgiBot Genie G2 (official USD)
363,12.1,-0.1,0.28,1.45,0.0,0.135,1.4,0.0,0.29500000000000004,1.15,-0.6,-0.32,0.04,-0.6,-0.32,1,lower,90.0,2,hold_fastener,working_2,1,120.0,1.0,3,1,AgiBot Genie G2 (official USD)
364,12.1333,-0.1,0.28,1.45,0.0,0.135,1.4,0.0,0.29500000000000004,1.15,-0.6,-0.32,0.04,-0.6,-0.32,1,lower,90.0,2,hold_fastener,working_2,1,120.0,1.0,3,1,AgiBot Genie G2 (official USD)
365,12.1667,-0.1,0.28,1.45,0.0,0.135,1.4,0.0,0.29500000000000004,1.15,-0.6,-0.32,0.04,-0.6,-0.32,1,lower,90.0,2,hold_fastener,working_2,1,120.0,1.0,3,1,AgiBot Genie G2 (official USD)
366,12.2,-0.1,0.28,1.45,0.0,0.135,1.4,0.0,0.29500000000000004,1.15,-0.6,-0.32,0.04,-0.6,-0.32,1,lower,90.0,2,hold_fastener,working_2,1,120.0,1.0,3,1,AgiBot Genie G2 (official USD)
367,12.2333,-0.1,0.28,1.45,0.0,0.135,1.4,0.0,0.29500000000000004,1.15,-0.6,-0.32,0.04,-0.6,-0.32,1,lower,90.0,2,hold_fastener,working_2,1,120.0,1.0,3,1,AgiBot Genie G2 (official USD)
368,12.2667,-0.1,0.28,1.45,0.0,0.135,1.4,0.0,0.29500000000000004,1.15,-0.6,-0.32,0.04,-0.6,-0.32,1,lower,90.0,2,hold_fastener,working_2,1,120.0,1.0,3,1,AgiBot Genie G2 (official USD)
369,12.3,-0.1,0.28,1.45,0.0,0.135,1.4,0.0,0.29500000000000004,1.15,-0.6,-0.32,0.04,-0.6,-0.32,1,lower,90.0,2,hold_fastener,working_2,1,120.0,1.0,3,1,AgiBot Genie G2 (official USD)
370,12.3333,-0.1,0.28,1.45,0.0,0.135,1.4,0.0,0.29500000000000004,1.15,-0.6,-0.32,0.04,-0.6,-0.32,1,lower,90.0,2,hold_fastener,working_2,1,120.0,1.0,3,1,AgiBot Genie G2 (official USD)
371,12.3667,-0.1,0.28,1.45,0.0,0.135,1.4,0.0,0.29500000000000004,1.15,-0.6,-0.32,0.04,-0.6,-0.32,1,lower,90.0,2,hold_fastener,working_2,1,120.0,1.0,3,1,AgiBot Genie G2 (official USD)
372,12.4,-0.1,0.28,1.45,0.0,0.135,1.4,0.0,0.29500000000000004,1.15,-0.6,-0.32,0.04,-0.6,-0.32,1,lower,90.0,2,hold_fastener,working_2,1,120.0,1.0,3,1,AgiBot Genie G2 (official USD)
373,12.4333,-0.1,0.28,1.45,0.0,0.135,1.4,0.0,0.29500000000000004,1.15,-0.6,-0.32,0.04,-0.6,-0.32,1,lower,90.0,2,hold_fastener,working_2,1,120.0,1.0,3,1,AgiBot Genie G2 (official USD)
374,12.4667,-0.1,0.28,1.45,0.0,0.135,1.4,0.0,0.29500000000000004,1.15,-0.6,-0.32,0.04,-0.6,-0.32,1,lower,90.0,2,hold_fastener,working_2,1,120.0,1.0,3,1,AgiBot Genie G2 (official USD)
375,12.5,-0.1,0.28,1.45,0.0,-0.62,1.59,0.0,-0.45999999999999996,1.34,-0.6,-0.32,0.04,-0.6,-0.32,1,upper,90.0,3,walk_to_fastener,ready,0,0.0,0.0,3,1,AgiBot Genie G2 (official USD)
376,12.5333,-0.1,0.28,1.45,0.0,-0.62,1.59,0.0,-0.45999999999999996,1.34,-0.6,-0.32,0.04,-0.6,-0.32,1,upper,90.0,3,walk_to_fastener,ready,0,0.0,0.0,3,1,AgiBot Genie G2 (official USD)
377,12.5667,-0.1,0.28,1.45,0.0,-0.62,1.59,0.0,-0.45999999999999996,1.34,-0.6,-0.32,0.04,-0.6,-0.32,1,upper,90.0,3,walk_to_fastener,ready,0,0.0,0.0,3,1,AgiBot Genie G2 (official USD)
378,12.6,-0.1,0.28,1.45,0.0,-0.62,1.59,0.0,-0.45999999999999996,1.34,-0.6,-0.32,0.04,-0.6,-0.32,1,upper,90.0,3,walk_to_fastener,ready,0,0.0,0.0,3,1,AgiBot Genie G2 (official USD)
379,12.6333,-0.1,0.28,1.45,0.0,-0.62,1.59,0.0,-0.45999999999999996,1.34,-0.6,-0.32,0.04,-0.6,-0.32,1,upper,90.0,3,walk_to_fastener,ready,0,0.0,0.0,3,1,AgiBot Genie G2 (official USD)
380,12.6667,-0.1,0.28,1.45,0.0,-0.62,1.59,0.0,-0.45999999999999996,1.34,-0.6,-0.32,0.04,-0.6,-0.32,1,upper,90.0,3,walk_to_fastener,ready,0,0.0,0.0,3,1,AgiBot Genie G2 (official USD)
381,12.7,-0.1,0.28,1.45,0.0,-0.62,1.59,0.0,-0.45999999999999996,1.34,-0.6,-0.32,0.04,-0.6,-0.32,1,upper,90.0,3,walk_to_fastener,ready,0,0.0,0.0,3,1,AgiBot Genie G2 (official USD)
382,12.7333,-0.1,0.28,1.45,0.0,-0.62,1.59,0.0,-0.45999999999999996,1.34,-0.6,-0.32,0.04,-0.6,-0.32,1,upper,90.0,3,walk_to_fastener,ready,0,0.0,0.0,3,1,AgiBot Genie G2 (official USD)
383,12.7667,-0.1,0.28,1.45,0.0,-0.62,1.59,0.0,-0.45999999999999996,1.34,-0.6,-0.32,0.04,-0.6,-0.32,1,upper,90.0,3,walk_to_fastener,ready,0,0.0,0.0,3,1,AgiBot Genie G2 (official USD)
384,12.8,-0.1,0.28,1.45,0.0,-0.62,1.59,0.0,-0.45999999999999996,1.34,-0.6,-0.32,0.04,-0.6,-0.32,1,upper,90.0,3,walk_to_fastener,ready,0,0.0,0.0,3,1,AgiBot Genie G2 (official USD)
385,12.8333,-0.1,0.28,1.45,0.0,-0.62,1.59,0.0,-0.45999999999999996,1.34,-0.6,-0.32,0.04,-0.6,-0.32,1,upper,90.0,3,walk_to_fastener,ready,0,0.0,0.0,3,1,AgiBot Genie G2 (official USD)
386,12.8667,-0.1,0.28,1.45,0.0,-0.62,1.59,0.0,-0.45999999999999996,1.34,-0.6,-0.32,0.04,-0.6,-0.32,1,upper,90.0,3,walk_to_fastener,ready,0,0.0,0.0,3,1,AgiBot Genie G2 (official USD)
387,12.9,-0.1,0.28,1.45,0.0,-0.62,1.59,0.0,-0.45999999999999996,1.34,-0.6,-0.32,0.04,-0.6,-0.32,1,upper,90.0,3,walk_to_fastener,ready,0,0.0,0.0,3,1,AgiBot Genie G2 (official USD)
388,12.9333,-0.1,0.28,1.45,0.0,-0.62,1.59,0.0,-0.45999999999999996,1.34,-0.6,-0.32,0.04,-0.6,-0.32,1,upper,90.0,3,walk_to_fastener,ready,0,0.0,0.0,3,1,AgiBot Genie G2 (official USD)
389,12.9667,-0.1,0.28,1.45,0.0,-0.62,1.59,0.0,-0.45999999999999996,1.34,-0.6,-0.32,0.04,-0.6,-0.32,1,upper,90.0,3,walk_to_fastener,ready,0,0.0,0.0,3,1,AgiBot Genie G2 (official USD)
390,13.0,-0.1,0.28,1.45,0.0,-0.62,1.59,0.0,-0.45999999999999996,1.34,-0.6,-0.32,0.04,-0.6,-0.32,1,upper,90.0,3,walk_to_fastener,ready,0,0.0,0.0,3,1,AgiBot Genie G2 (official USD)
391,13.0333,-0.1,0.28,1.45,0.0,-0.62,1.59,0.0,-0.45999999999999996,1.34,-0.6,-0.32,0.04,-0.6,-0.32,1,upper,90.0,3,walk_to_fastener,ready,0,0.0,0.0,3,1,AgiBot Genie G2 (official USD)
392,13.0667,-0.1,0.28,1.45,0.0,-0.62,1.59,0.0,-0.45999999999999996,1.34,-0.6,-0.32,0.04,-0.6,-0.32,1,upper,90.0,3,walk_to_fastener,ready,0,0.0,0.0,3,1,AgiBot Genie G2 (official USD)
393,13.1,-0.1,0.28,1.45,0.0,-0.62,1.59,0.0,-0.45999999999999996,1.34,-0.6,-0.32,0.04,-0.6,-0.32,1,upper,90.0,3,walk_to_fastener,ready,0,0.0,0.0,3,1,AgiBot Genie G2 (official USD)
394,13.1333,-0.1,0.28,1.45,0.0,-0.62,1.59,0.0,-0.45999999999999996,1.34,-0.6,-0.32,0.04,-0.6,-0.32,1,upper,90.0,3,walk_to_fastener,ready,0,0.0,0.0,3,1,AgiBot Genie G2 (official USD)
395,13.1667,-0.1,0.28,1.45,0.0,-0.62,1.59,0.0,-0.45999999999999996,1.34,-0.6,-0.32,0.04,-0.6,-0.32,1,upper,90.0,3,walk_to_fastener,ready,0,0.0,0.0,3,1,AgiBot Genie G2 (official USD)
396,13.2,-0.1,0.28,1.45,0.0,-0.62,1.59,0.0,-0.45999999999999996,1.34,-0.6,-0.32,0.04,-0.6,-0.32,1,upper,90.0,3,walk_to_fastener,ready,0,0.0,0.0,3,1,AgiBot Genie G2 (official USD)
397,13.2333,-0.1,0.28,1.45,0.0,-0.62,1.59,0.0,-0.45999999999999996,1.34,-0.6,-0.32,0.04,-0.6,-0.32,1,upper,90.0,3,align_tool,ready,0,0.0,0.0,3,1,AgiBot Genie G2 (official USD)
398,13.2667,-0.1,0.28,1.45,0.0,-0.62,1.59,0.0,-0.45999999999999996,1.34,-0.6,-0.32,0.04,-0.6,-0.32,1,upper,90.0,3,align_tool,ready,0,0.0,0.0,3,1,AgiBot Genie G2 (official USD)
399,13.3,-0.1,0.28,1.45,0.0,-0.62,1.59,0.0,-0.45999999999999996,1.34,-0.6,-0.32,0.04,-0.6,-0.32,1,upper,90.0,3,align_tool,ready,0,0.0,0.0,3,1,AgiBot Genie G2 (official USD)
400,13.3333,-0.1,0.28,1.45,0.0,-0.62,1.59,0.0,-0.45999999999999996,1.34,-0.6,-0.32,0.04,-0.6,-0.32,1,upper,90.0,3,align_tool,ready,0,0.0,0.0,3,1,AgiBot Genie G2 (official USD)
401,13.3667,-0.1,0.28,1.45,0.0,-0.62,1.59,0.0,-0.45999999999999996,1.34,-0.6,-0.32,0.04,-0.6,-0.32,1,upper,90.0,3,align_tool,ready,0,0.0,0.0,3,1,AgiBot Genie G2 (official USD)
402,13.4,-0.1,0.28,1.45,0.0,-0.62,1.59,0.0,-0.45999999999999996,1.34,-0.6,-0.32,0.04,-0.6,-0.32,1,upper,90.0,3,align_tool,ready,0,0.0,0.0,3,1,AgiBot Genie G2 (official USD)
403,13.4333,-0.1,0.28,1.45,0.0,-0.62,1.59,0.0,-0.45999999999999996,1.34,-0.6,-0.32,0.04,-0.6,-0.32,1,upper,90.0,3,align_tool,ready,0,0.0,0.0,3,1,AgiBot Genie G2 (official USD)
404,13.4667,-0.1,0.28,1.45,0.0,-0.6182846793552812,1.5911586934156379,0.0,-0.45828467935528117,1.3411586934156379,-0.6,-0.32,0.04,-0.6,-0.32,1,upper,90.0,3,move_to_fastener,working_3,0,0.0,0.25,3,1,AgiBot Genie G2 (official USD)
405,13.5,-0.1,0.28,1.45,0.0,-0.6051446759259259,1.6000347222222224,0.0,-0.4451446759259259,1.3500347222222224,-0.6,-0.32,0.04,-0.6,-0.32,1,upper,90.0,3,move_to_fastener,working_3,0,0.0,0.25,3,1,AgiBot Genie G2 (official USD)
406,13.5333,-0.1,0.28,1.45,0.0,-0.5803534379286696,1.616781121399177,0.0,-0.4203534379286695,1.366781121399177,-0.6,-0.32,0.04,-0.6,-0.32,1,upper,90.0,3,move_to_fastener,working_3,0,0.0,0.25,3,1,AgiBot Genie G2 (official USD)
407,13.5667,-0.1,0.28,1.45,0.0,-0.5454644633058987,1.6403485082304525,0.0,-0.3854644633058987,1.3903485082304525,-0.6,-0.32,0.04,-0.6,-0.32,1,upper,90.0,3,move_to_fastener,working_3,0,0.0,0.25,3,1,AgiBot Genie G2 (official USD)
408,13.6,-0.1,0.28,1.45,0.0,-0.5020312500000006,1.6696874999999998,0.0,-0.34203125000000056,1.4196874999999998,-0.6,-0.32,0.04,-0.6,-0.32,1,upper,90.0,3,move_to_fastener,working_3,0,0.0,0.25,3,1,AgiBot Genie G2 (official USD)
409,13.6333,-0.1,0.28,1.45,0.0,-0.4516072959533615,1.703748713991769,0.0,-0.29160729595336154,1.453748713991769,-0.6,-0.32,0.04,-0.6,-0.32,1,upper,90.0,3,move_to_fastener,working_3,0,0.0,0.25,3,1,AgiBot Genie G2 (official USD)
410,13.6667,-0.1,0.28,1.45,0.0,-0.39574609910836855,1.7414827674897113,0.0,-0.23574609910836855,1.4914827674897113,-0.6,-0.32,0.04,-0.6,-0.32,1,upper,90.0,3,move_to_fastener,working_3,0,0.0,0.25,3,1,AgiBot Genie G2 (official USD)
411,13.7,-0.1,0.28,1.45,0.0,-0.3360011574074088,1.7818402777777769,0.0,-0.17600115740740882,1.5318402777777769,-0.6,-0.32,0.04,-0.6,-0.32,1,upper,90.0,3,move_to_fastener,working_3,0,0.0,0.25,3,1,AgiBot Genie G2 (official USD)
412,13.7333,-0.1,0.28,1.45,0.0,-0.27392596879286846,1.8237718621399168,0.0,-0.11392596879286845,1.5737718621399168,-0.6,-0.32,0.04,-0.6,-0.32,1,upper,90.0,3,move_to_fastener,working_3,0,0.0,0.25,3,1,AgiBot Genie G2 (official USD)
413,13.7667,-0.1,0.28,1.45,0.0,-0.21107403120713125,1.8662281378600836,0.0,-0.05107403120713125,1.6162281378600836,-0.6,-0.32,0.04,-0.6,-0.32,1,upper,90.0,3,move_to_fastener,working_3,0,0.0,0.25,3,1,AgiBot Genie G2 (official USD)
414,13.8,-0.1,0.28,1.45,0.0,-0.14899884259259144,1.908159722222223,0.0,0.011001157407408563,1.658159722222223,-0.6,-0.32,0.04,-0.6,-0.32,1,upper,90.0,3,move_to_fastener,working_3,0,0.0,0.25,3,1,AgiBot Genie G2 (official USD)
415,13.8333,-0.1,0.28,1.45,0.0,-0.08925390089163143,1.9485172325102889,0.0,0.07074609910836857,1.6985172325102889,-0.6,-0.32,0.04,-0.6,-0.32,1,upper,90.0,3,move_to_fastener,working_3,0,0.0,0.25,3,1,AgiBot Genie G2 (official USD)
416,13.8667,-0.1,0.28,1.45,0.0,-0.03339270404663852,1.986251286008231,0.0,0.12660729595336148,1.736251286008231,-0.6,-0.32,0.04,-0.6,-0.32,1,upper,90.0,3,move_to_fastener,working_3,0,0.0,0.25,3,1,AgiBot Genie G2 (official USD)
417,13.9,-0.1,0.28,1.45,0.0,0.01703125000000061,2.0203125000000006,0.0,0.1770312500000006,1.7703125000000006,-0.6,-0.32,0.04,-0.6,-0.32,1,upper,90.0,3,move_to_fastener,working_3,0,0.0,0.25,3,1,AgiBot Genie G2 (official USD)
418,13.9333,-0.1,0.28,1.45,0.0,0.06046446330589894,2.0496514917695476,0.0,0.22046446330589894,1.7996514917695476,-0.6,-0.32,0.04,-0.6,-0.32,1,upper,90.0,3,move_to_fastener,working_3,0,0.0,0.25,3,1,AgiBot Genie G2 (official USD)
419,13.9667,-0.1,0.28,1.45,0.0,0.09535343792866946,2.073218878600823,0.0,0.2553534379286695,1.823218878600823,-0.6,-0.32,0.04,-0.6,-0.32,1,upper,90.0,3,move_to_fastener,working_3,0,0.0,0.25,3,1,AgiBot Genie G2 (official USD)
420,14.0,-0.1,0.28,1.45,0.0,0.12014467592592593,2.089965277777778,0.0,0.28014467592592596,1.839965277777778,-0.6,-0.32,0.04,-0.6,-0.32,1,upper,90.0,3,move_to_fastener,working_3,0,0.0,0.25,3,1,AgiBot Genie G2 (official USD)
421,14.0333,-0.1,0.28,1.45,0.0,0.1332846793552812,2.0988413065843625,0.0,0.29328467935528124,1.8488413065843625,-0.6,-0.32,0.04,-0.6,-0.32,1,upper,90.0,3,move_to_fastener,working_3,0,0.0,0.25,3,1,AgiBot Genie G2 (official USD)
422,14.0667,-0.1,0.28,1.45,0.0,0.135,2.1,0.0,0.29500000000000004,1.85,-0.6,-0.32,0.04,-0.6,-0.32,1,upper,90.0,3,press_fastener,press_3,1,120.0,1.0,3,1,AgiBot Genie G2 (official USD)
423,14.1,-0.1,0.28,1.45,0.0,0.135,2.1,0.0,0.29500000000000004,1.85,-0.6,-0.32,0.04,-0.6,-0.32,1,upper,90.0,3,press_fastener,press_3,1,120.0,1.0,3,1,AgiBot Genie G2 (official USD)
424,14.1333,-0.1,0.28,1.45,0.0,0.135,2.1,0.0,0.29500000000000004,1.85,-0.6,-0.32,0.04,-0.6,-0.32,1,upper,90.0,3,press_fastener,press_3,1,120.0,1.0,3,1,AgiBot Genie G2 (official USD)
425,14.1667,-0.1,0.28,1.45,0.0,0.135,2.1,0.0,0.29500000000000004,1.85,-0.6,-0.32,0.04,-0.6,-0.32,1,upper,90.0,3,press_fastener,press_3,1,120.0,1.0,3,1,AgiBot Genie G2 (official USD)
426,14.2,-0.1,0.28,1.45,0.0,0.135,2.1,0.0,0.29500000000000004,1.85,-0.6,-0.32,0.04,-0.6,-0.32,1,upper,90.0,3,press_fastener,press_3,1,120.0,1.0,3,1,AgiBot Genie G2 (official USD)
427,14.2333,-0.1,0.28,1.45,0.0,0.135,2.1,0.0,0.29500000000000004,1.85,-0.6,-0.32,0.04,-0.6,-0.32,1,upper,90.0,3,press_fastener,press_3,1,120.0,1.0,3,1,AgiBot Genie G2 (official USD)
428,14.2667,-0.1,0.28,1.45,0.0,0.135,2.1,0.0,0.29500000000000004,1.85,-0.6,-0.32,0.04,-0.6,-0.32,1,upper,90.0,3,press_fastener,press_3,1,120.0,1.0,3,1,AgiBot Genie G2 (official USD)
429,14.3,-0.1,0.28,1.45,0.0,0.135,2.1,0.0,0.29500000000000004,1.85,-0.6,-0.32,0.04,-0.6,-0.32,1,upper,90.0,3,hold_fastener,working_3,1,120.0,1.0,4,1,AgiBot Genie G2 (official USD)
430,14.3333,-0.1,0.28,1.45,0.0,0.135,2.1,0.0,0.29500000000000004,1.85,-0.6,-0.32,0.04,-0.6,-0.32,1,upper,90.0,3,hold_fastener,working_3,1,120.0,1.0,4,1,AgiBot Genie G2 (official USD)
431,14.3667,-0.1,0.28,1.45,0.0,0.135,2.1,0.0,0.29500000000000004,1.85,-0.6,-0.32,0.04,-0.6,-0.32,1,upper,90.0,3,hold_fastener,working_3,1,120.0,1.0,4,1,AgiBot Genie G2 (official USD)
432,14.4,-0.1,0.28,1.45,0.0,0.135,2.1,0.0,0.29500000000000004,1.85,-0.6,-0.32,0.04,-0.6,-0.32,1,upper,90.0,3,hold_fastener,working_3,1,120.0,1.0,4,1,AgiBot Genie G2 (official USD)
433,14.4333,-0.1,0.28,1.45,0.0,0.135,2.1,0.0,0.29500000000000004,1.85,-0.6,-0.32,0.04,-0.6,-0.32,1,upper,90.0,3,hold_fastener,working_3,1,120.0,1.0,4,1,AgiBot Genie G2 (official USD)
434,14.4667,-0.1,0.28,1.45,0.0,0.135,2.1,0.0,0.29500000000000004,1.85,-0.6,-0.32,0.04,-0.6,-0.32,1,upper,90.0,3,hold_fastener,working_3,1,120.0,1.0,4,1,AgiBot Genie G2 (official USD)
435,14.5,-0.1,0.28,1.45,0.0,0.135,2.1,0.0,0.29500000000000004,1.85,-0.6,-0.32,0.04,-0.6,-0.32,1,upper,90.0,3,hold_fastener,working_3,1,120.0,1.0,4,1,AgiBot Genie G2 (official USD)
436,14.5333,-0.1,0.28,1.45,0.0,0.135,2.1,0.0,0.29500000000000004,1.85,-0.6,-0.32,0.04,-0.6,-0.32,1,upper,90.0,3,hold_fastener,working_3,1,120.0,1.0,4,1,AgiBot Genie G2 (official USD)
437,14.5667,-0.1,0.28,1.45,0.0,0.135,2.1,0.0,0.29500000000000004,1.85,-0.6,-0.32,0.04,-0.6,-0.32,1,upper,90.0,3,hold_fastener,working_3,1,120.0,1.0,4,1,AgiBot Genie G2 (official USD)
438,14.6,-0.1,0.28,1.45,0.0,0.135,2.1,0.0,0.29500000000000004,1.85,-0.6,-0.32,0.04,-0.6,-0.32,1,upper,90.0,3,hold_fastener,working_3,1,120.0,1.0,4,1,AgiBot Genie G2 (official USD)
439,14.6333,-0.1,0.28,1.45,0.0,0.135,2.1,0.0,0.29500000000000004,1.85,-0.6,-0.32,0.04,-0.6,-0.32,1,upper,90.0,3,hold_fastener,working_3,1,120.0,1.0,4,1,AgiBot Genie G2 (official USD)
440,14.6667,-0.1,0.28,1.45,0.0,0.135,2.1,0.0,0.29500000000000004,1.85,-0.6,-0.32,0.04,-0.6,-0.32,1,upper,90.0,3,hold_fastener,working_3,1,120.0,1.0,4,1,AgiBot Genie G2 (official USD)
441,14.7,-0.1,0.28,1.45,0.0,0.135,2.1,0.0,0.29500000000000004,1.85,-0.6,-0.32,0.04,-0.6,-0.32,1,upper,90.0,3,hold_fastener,working_3,1,120.0,1.0,4,1,AgiBot Genie G2 (official USD)
442,14.7333,-0.1,0.28,1.45,0.0,0.135,2.1,0.0,0.29500000000000004,1.85,-0.6,-0.32,0.04,-0.6,-0.32,1,upper,90.0,3,hold_fastener,working_3,1,120.0,1.0,4,1,AgiBot Genie G2 (official USD)
443,14.7667,-0.1,0.28,1.45,0.0,0.135,2.1,0.0,0.29500000000000004,1.85,-0.6,-0.32,0.04,-0.6,-0.32,1,upper,90.0,3,hold_fastener,working_3,1,120.0,1.0,4,1,AgiBot Genie G2 (official USD)
444,14.8,-0.1,0.28,1.45,0.0,0.135,2.1,0.0,0.29500000000000004,1.85,-0.6,-0.32,0.04,-0.6,-0.32,1,upper,90.0,3,hold_fastener,working_3,1,120.0,1.0,4,1,AgiBot Genie G2 (official USD)
445,14.8333,-0.1,0.28,1.45,0.0,0.135,2.1,0.0,0.29500000000000004,1.85,-0.6,-0.32,0.04,-0.6,-0.32,1,upper,90.0,3,hold_fastener,working_3,1,120.0,1.0,4,1,AgiBot Genie G2 (official USD)
446,14.8667,-0.1,0.28,1.45,0.0,0.135,2.1,0.0,0.29500000000000004,1.85,-0.6,-0.32,0.04,-0.6,-0.32,1,upper,90.0,3,hold_fastener,working_3,1,120.0,1.0,4,1,AgiBot Genie G2 (official USD)
447,14.9,-0.1,0.28,1.45,0.0,0.135,2.1,0.0,0.29500000000000004,1.85,-0.6,-0.32,0.04,-0.6,-0.32,1,upper,90.0,3,hold_fastener,working_3,1,120.0,1.0,4,1,AgiBot Genie G2 (official USD)
448,14.9333,-0.1,0.28,1.45,0.0,0.135,2.1,0.0,0.29500000000000004,1.85,-0.6,-0.32,0.04,-0.6,-0.32,1,upper,90.0,3,hold_fastener,working_3,1,120.0,1.0,4,1,AgiBot Genie G2 (official USD)
449,14.9667,-0.1,0.28,1.45,0.0,0.135,2.1,0.0,0.29500000000000004,1.85,-0.6,-0.32,0.04,-0.6,-0.32,1,upper,90.0,3,hold_fastener,working_3,1,120.0,1.0,4,1,AgiBot Genie G2 (official USD)
450,15.0,-0.1,0.28,1.45,0.0,-0.62,1.59,0.0,-0.45999999999999996,1.34,-0.6,-0.32,0.04,0.6,-0.32,2,lower,90.0,4,walk_to_fastener,ready,0,0.0,0.0,4,1,AgiBot Genie G2 (official USD)
451,15.0333,-0.1,0.28,1.45,0.007904114026562992,-0.62,1.59,0.007904114026562992,-0.45999999999999996,1.34,-0.592095885973437,-0.32,0.04,0.6,-0.32,2,lower,90.0,4,walk_to_fastener,ready,0,0.0,0.0,4,1,AgiBot Genie G2 (official USD)
452,15.0667,-0.1,0.28,1.45,0.03057985098801408,-0.62,1.59,0.03057985098801408,-0.45999999999999996,1.34,-0.5694201490119859,-0.32,0.04,0.6,-0.32,2,lower,90.0,4,walk_to_fastener,ready,0,0.0,0.0,4,1,AgiBot Genie G2 (official USD)
453,15.1,-0.1,0.28,1.45,0.0664723032069966,-0.62,1.59,0.0664723032069966,-0.45999999999999996,1.34,-0.5335276967930034,-0.32,0.04,0.6,-0.32,2,lower,90.0,4,walk_to_fastener,ready,0,0.0,0.0,4,1,AgiBot Genie G2 (official USD)
454,15.1333,-0.1,0.28,1.45,0.11402656300615405,-0.62,1.59,0.11402656300615405,-0.45999999999999996,1.34,-0.48597343699384593,-0.32,0.04,0.6,-0.32,2,lower,90.0,4,walk_to_fastener,ready,0,0.0,0.0,4,1,AgiBot Genie G2 (official USD)
455,15.1667,-0.1,0.28,1.45,0.1716877227081297,-0.62,1.59,0.1716877227081297,-0.45999999999999996,1.34,-0.42831227729187027,-0.32,0.04,0.6,-0.32,2,lower,90.0,4,walk_to_fastener,ready,0,0.0,0.0,4,1,AgiBot Genie G2 (official USD)
456,15.2,-0.1,0.28,1.45,0.23790087463556692,-0.62,1.59,0.23790087463556692,-0.45999999999999996,1.34,-0.36209912536443306,-0.32,0.04,0.6,-0.32,2,lower,90.0,4,walk_to_fastener,ready,0,0.0,0.0,4,1,AgiBot Genie G2 (official USD)
457,15.2333,-0.1,0.28,1.45,0.31111111111110923,-0.62,1.59,0.31111111111110923,-0.45999999999999996,1.34,-0.28888888888889075,-0.32,0.04,0.6,-0.32,2,lower,90.0,4,walk_to_fastener,ready,0,0.0,0.0,4,1,AgiBot Genie G2 (official USD)
458,15.2667,-0.1,0.28,1.45,0.389763524457404,-0.62,1.59,0.389763524457404,-0.45999999999999996,1.34,-0.210236475542596,-0.32,0.04,0.6,-0.32,2,lower,90.0,4,walk_to_fastener,ready,0,0.0,0.0,4,1,AgiBot Genie G2 (official USD)
459,15.3,-0.1,0.28,1.45,0.4723032069970863,-0.62,1.59,0.4723032069970863,-0.45999999999999996,1.34,-0.1276967930029137,-0.32,0.04,0.6,-0.32,2,lower,90.0,4,walk_to_fastener,ready,0,0.0,0.0,4,1,AgiBot Genie G2 (official USD)
460,15.3333,-0.1,0.28,1.45,0.5571752510528035,-0.62,1.59,0.5571752510528035,-0.45999999999999996,1.34,-0.042824748947196456,-0.32,0.04,0.6,-0.32,2,lower,90.0,4,walk_to_fastener,ready,0,0.0,0.0,4,1,AgiBot Genie G2 (official USD)
461,15.3667,-0.1,0.28,1.45,0.6428247489471991,-0.62,1.59,0.6428247489471991,-0.45999999999999996,1.34,0.04282474894719912,-0.32,0.04,0.6,-0.32,2,lower,90.0,4,walk_to_fastener,ready,0,0.0,0.0,4,1,AgiBot Genie G2 (official USD)
462,15.4,-0.1,0.28,1.45,0.7276967930029161,-0.62,1.59,0.7276967930029161,-0.45999999999999996,1.34,0.12769679300291614,-0.32,0.04,0.6,-0.32,2,lower,90.0,4,walk_to_fastener,ready,0,0.0,0.0,4,1,AgiBot Genie G2 (official USD)
